epoch,train_loss,valid_loss,MSE,PSNR,l1,feat_0,feat_1,feat_2,gram_0,gram_1,gram_2,time
23,0.4312971532344818,0.4360152781009674,0.0007681752322241664,31.222043991088867,0.01651621237397194,0.07747651636600494,0.07464265078306198,0.08189905434846878,0.04972611367702484,0.05494724214076996,0.08080756664276123,00:45
24,0.41998741030693054,0.4401867389678955,0.0014200260629877448,28.651369094848633,0.021099021658301353,0.07835197448730469,0.07513115555047989,0.08198545128107071,0.047762542963027954,0.05369063839316368,0.08216594904661179,00:45
25,0.41820892691612244,0.4978053569793701,0.0010802627075463533,29.780616760253906,0.020338740199804306,0.08270227909088135,0.08434464037418365,0.08492489159107208,0.06536834686994553,0.07709380239248276,0.08303268998861313,00:45
26,0.4133634865283966,0.42618387937545776,0.0008162714075297117,30.99066925048828,0.0167611762881279,0.07632545381784439,0.07373596727848053,0.07892146706581116,0.047081246972084045,0.05501116067171097,0.07834736257791519,00:45
27,0.40757155418395996,0.43151769042015076,0.0007226906018331647,31.477745056152344,0.015927407890558243,0.07635148614645004,0.07405362278223038,0.08015616238117218,0.05105423554778099,0.05457349866628647,0.07940125465393066,00:45
28,0.4057321846485138,0.43019232153892517,0.0008500247495248914,30.837472915649414,0.017170866951346397,0.07779265940189362,0.07551121711730957,0.0795033723115921,0.044962309300899506,0.0564100407063961,0.07884187251329422,00:45
29,0.40529879927635193,0.4878019094467163,0.0012408572947606444,29.210649490356445,0.0213920995593071,0.08318217843770981,0.08218207955360413,0.08687782287597656,0.0632273480296135,0.06560339033603668,0.08533703535795212,00:45
30,0.40914013981819153,0.5038555860519409,0.0014554166700690985,28.704296112060547,0.02182716503739357,0.08561743795871735,0.08672831207513809,0.08717560023069382,0.06580605357885361,0.072133868932724,0.0845671147108078,00:45
31,0.4031199514865875,0.4502662420272827,0.0010184773709625006,30.031911849975586,0.018306637182831764,0.07725357264280319,0.07542899996042252,0.081757552921772,0.05616886541247368,0.06019704043865204,0.08115362375974655,00:46
32,0.40419089794158936,0.45646408200263977,0.0013661597622558475,28.749414443969727,0.021669410169124603,0.07773802429437637,0.07651609927415848,0.08437012881040573,0.054623257368803024,0.05809779092669487,0.08344931900501251,00:45
33,0.39966556429862976,0.40845778584480286,0.0006672280142083764,31.83453941345215,0.015278134495019913,0.07572438567876816,0.07197520136833191,0.07810534536838531,0.04151693359017372,0.049021683633327484,0.07683611661195755,00:45
34,0.39270931482315063,0.42005398869514465,0.0007278688135556877,31.4700984954834,0.016193317249417305,0.07691967487335205,0.07337450236082077,0.07857752591371536,0.04504559934139252,0.052732132375240326,0.07721129059791565,00:45
35,0.39187130331993103,0.4277956485748291,0.0007237665122374892,31.485742568969727,0.016163459047675133,0.07782494276762009,0.07503426820039749,0.07999809831380844,0.04565530642867088,0.05445898324251175,0.07866058498620987,00:45
36,0.3894628882408142,0.430192768573761,0.0010989863658323884,29.806631088256836,0.01840442791581154,0.07712969183921814,0.07413845509290695,0.08057395368814468,0.04605130851268768,0.05285020172595978,0.08104469627141953,00:45
37,0.38779136538505554,0.40613478422164917,0.0006963427294977009,31.694272994995117,0.01525682583451271,0.07542642205953598,0.07149440050125122,0.07795310765504837,0.04043300449848175,0.04826454073190689,0.07730644196271896,00:45
38,0.38231682777404785,0.41412127017974854,0.0007153178448788822,31.5611515045166,0.01558731310069561,0.0754593014717102,0.07214363664388657,0.07926727086305618,0.042839061468839645,0.05058775469660759,0.07823691517114639,00:45
39,0.38616833090782166,0.4241729974746704,0.001034035929478705,30.052288055419922,0.01784825138747692,0.07635530084371567,0.07335847616195679,0.07927340269088745,0.04539404809474945,0.05257399380207062,0.07936951518058777,00:45
40,0.38377201557159424,0.4113291800022125,0.0009262731182388961,30.442155838012695,0.017869343981146812,0.07499022781848907,0.07142480462789536,0.07678891718387604,0.04242763668298721,0.051387637853622437,0.07644060254096985,00:45
41,0.38031136989593506,0.41446125507354736,0.0007370506064034998,31.414379119873047,0.016190145164728165,0.07574683427810669,0.07245659083127975,0.07874923199415207,0.04318191111087799,0.05054076388478279,0.07759575545787811,00:45
42,0.3798908293247223,0.42565008997917175,0.0007496903417631984,31.38275146484375,0.015604478307068348,0.07530304789543152,0.07265730202198029,0.07769402116537094,0.048901934176683426,0.058330778032541275,0.07715857028961182,00:45
43,0.3749547600746155,0.4223525822162628,0.0014180043945088983,28.665607452392578,0.021579591557383537,0.07689002901315689,0.07303757220506668,0.07899782061576843,0.04304903745651245,0.05019044131040573,0.07860814779996872,00:45
44,0.37571388483047485,0.41137534379959106,0.0006701039965264499,31.818584442138672,0.015051371417939663,0.07518042623996735,0.07189242541790009,0.07738107442855835,0.04370459169149399,0.05143275856971741,0.07673274725675583,00:45
45,0.37465259432792664,0.4226183593273163,0.001083419774658978,29.771215438842773,0.01921691931784153,0.0758221447467804,0.07192309200763702,0.08086200058460236,0.04486456513404846,0.0494425930082798,0.08048705756664276,00:45
46,0.3686438500881195,0.4001839756965637,0.00065044523216784,31.960588455200195,0.01484907977283001,0.07505527883768082,0.07049746811389923,0.0772840678691864,0.038189228624105453,0.047889482229948044,0.07641933858394623,00:45
47,0.3633688688278198,0.39438772201538086,0.0005797483026981354,32.438987731933594,0.014134452678263187,0.0744510143995285,0.06989434361457825,0.07608265429735184,0.03819737955927849,0.04675998538732529,0.07486788928508759,00:44
48,0.36367931962013245,0.41866210103034973,0.0009173130965791643,30.508955001831055,0.016890976577997208,0.0753818154335022,0.07226588577032089,0.0777561366558075,0.043845899403095245,0.05463509261608124,0.07788629829883575,00:45
49,0.36923161149024963,0.4357501268386841,0.0006395375239662826,32.02906036376953,0.014875167049467564,0.075792096555233,0.07422211766242981,0.07948718965053558,0.054733190685510635,0.05783209204673767,0.07880829274654388,00:45
50,0.35908734798431396,0.3969540596008301,0.0006423048907890916,32.02898406982422,0.014690179377794266,0.07484624534845352,0.07011890411376953,0.07715759426355362,0.037836916744709015,0.04650428146123886,0.07579988241195679,00:45
51,0.35590416193008423,0.39265403151512146,0.0005460598622448742,32.696739196777344,0.013655003160238266,0.07426111400127411,0.06977793574333191,0.07592017203569412,0.03776031360030174,0.0466175451874733,0.07466194033622742,00:45
52,0.35161346197128296,0.3894415497779846,0.0005902510602027178,32.372840881347656,0.014153548516333103,0.07459012418985367,0.0696294829249382,0.07567097991704941,0.03507857769727707,0.045788079500198364,0.07453074306249619,00:45
53,0.3508472144603729,0.3968508541584015,0.0005805621622130275,32.43801498413086,0.014112175442278385,0.07456452399492264,0.07027865201234818,0.07663373649120331,0.03876689076423645,0.046922214329242706,0.0755726769566536,00:45
54,0.348178505897522,0.397372305393219,0.0006582458736374974,31.9199275970459,0.014930007979273796,0.07545439153909683,0.07072209566831589,0.07676991820335388,0.037306781858205795,0.046870872378349304,0.07531823217868805,00:45
55,0.34633347392082214,0.4049341082572937,0.0009164034272544086,30.47542953491211,0.01765749603509903,0.07434655725955963,0.07020089030265808,0.07771363854408264,0.040585216134786606,0.047784969210624695,0.07664529979228973,00:46
56,0.3468051850795746,0.40055814385414124,0.0006592789432033896,31.893606185913086,0.015129486098885536,0.07496674358844757,0.0702374279499054,0.07677491754293442,0.0401197113096714,0.047803204506635666,0.07552661746740341,00:46
57,0.3430323898792267,0.39280927181243896,0.0006107543595135212,32.23801803588867,0.014412011951208115,0.07488444447517395,0.07021789252758026,0.07588312774896622,0.03630533814430237,0.046444039791822433,0.07466240972280502,00:45
58,0.34244322776794434,0.40605807304382324,0.0006783424760214984,31.78315544128418,0.01491184439510107,0.07532688975334167,0.07170479744672775,0.07701675593852997,0.040938496589660645,0.050341781228780746,0.07581746578216553,00:45
59,0.33431607484817505,0.4001864194869995,0.000738991831894964,31.48581886291504,0.01543380506336689,0.0753588154911995,0.07071591168642044,0.07744932174682617,0.038203898817300797,0.04682590439915657,0.0761987492442131,00:45
60,0.33339786529541016,0.3947807252407074,0.0005784654640592635,32.4691162109375,0.013996931724250317,0.07409078627824783,0.06948721408843994,0.07674747705459595,0.03872154280543327,0.04617289826273918,0.07556387037038803,00:45
61,0.3350030183792114,0.3886927366256714,0.000552381738089025,32.64763641357422,0.013625232502818108,0.07383952289819717,0.06923778355121613,0.07556566596031189,0.036491088569164276,0.045545630156993866,0.0743878111243248,00:45
62,0.33368608355522156,0.38881683349609375,0.000585416448302567,32.41672134399414,0.014105793088674545,0.0742933601140976,0.06944260746240616,0.07565087825059891,0.03571084514260292,0.04508357495069504,0.07452976703643799,00:45
63,0.330267071723938,0.39431121945381165,0.0005879297386854887,32.38547134399414,0.014168455265462399,0.07507101446390152,0.07012774050235748,0.0772700160741806,0.03647194430232048,0.045522935688495636,0.07567912340164185,00:45
64,0.32750290632247925,0.39742833375930786,0.0005830067675560713,32.42530822753906,0.014116683043539524,0.07514452189207077,0.07034189999103546,0.07725938409566879,0.037738412618637085,0.04676240310072899,0.0760650485754013,00:45
65,0.32775452733039856,0.3886869251728058,0.0006388981128111482,32.03422546386719,0.014930937439203262,0.07453485578298569,0.0695808157324791,0.07521608471870422,0.03524608910083771,0.045410942286252975,0.07376717776060104,00:45
66,0.3206520080566406,0.39282286167144775,0.0005541324499063194,32.647560119628906,0.013763640075922012,0.07531589269638062,0.0703623965382576,0.07651514559984207,0.0356740728020668,0.04607173055410385,0.0751199722290039,00:45
67,0.32144829630851746,0.3880198299884796,0.000565956870559603,32.5551643371582,0.01395046804100275,0.07411202788352966,0.0693482756614685,0.0754452645778656,0.03588129207491875,0.04525650292634964,0.07402600347995758,00:45
68,0.3208594024181366,0.3883831799030304,0.0005547006148844957,32.63492965698242,0.01369347795844078,0.07467687129974365,0.06957709789276123,0.07535191625356674,0.03536549210548401,0.0455867201089859,0.0741315707564354,00:45
69,0.3160642385482788,0.4057167172431946,0.0006432884838432074,32.01720428466797,0.014850307255983353,0.07591443508863449,0.07168013602495193,0.07802245765924454,0.0405752994120121,0.04839947447180748,0.0762745812535286,00:45
70,0.3187270164489746,0.3954739272594452,0.0007266053580678999,31.550310134887695,0.0153042646124959,0.07504971325397491,0.07049807161092758,0.07603500038385391,0.036857765167951584,0.04691976681351662,0.07480929791927338,00:45
71,0.31509929895401,0.39190778136253357,0.0005721885245293379,32.5080451965332,0.013840139843523502,0.07529622316360474,0.07025224715471268,0.07650282979011536,0.03549828752875328,0.0454542450606823,0.0750638097524643,00:45
72,0.31268399953842163,0.388066828250885,0.0005428060539998114,32.729820251464844,0.013612812384963036,0.07448111474514008,0.06955590099096298,0.07599028944969177,0.03525249660015106,0.04462742060422897,0.07454673945903778,00:45
73,0.31105899810791016,0.38869190216064453,0.0005720486515201628,32.51053237915039,0.013845032081007957,0.07416345924139023,0.06956475228071213,0.0754697397351265,0.03573300689458847,0.04585213214159012,0.07406378537416458,00:45
74,0.3098177909851074,0.38685452938079834,0.0005477737868204713,32.692264556884766,0.013560079038143158,0.07451262325048447,0.06949060410261154,0.07572941482067108,0.03411617502570152,0.04495628550648689,0.07448931783437729,00:45
75,0.3068993091583252,0.38705357909202576,0.0005496938829310238,32.682708740234375,0.01362434308975935,0.07414117455482483,0.06931868195533752,0.07541336864233017,0.03556523099541664,0.04524265602231026,0.07374817132949829,00:46
76,0.30451932549476624,0.38663309812545776,0.0005406331620179117,32.750938415527344,0.013557256199419498,0.07417155802249908,0.06930398941040039,0.07530423253774643,0.03487464413046837,0.045515626668930054,0.0739058181643486,00:45
77,0.30534231662750244,0.39114484190940857,0.0005692181875929236,32.52878189086914,0.013911217451095581,0.07414891570806503,0.0694456547498703,0.0759982317686081,0.03697881102561951,0.04624735563993454,0.07441458851099014,00:45
78,0.30275100469589233,0.3895235061645508,0.0006077635334804654,32.280906677246094,0.014182266779243946,0.07438583672046661,0.06967055797576904,0.07518111914396286,0.03573010489344597,0.04639062285423279,0.07398296892642975,00:45
79,0.3020648658275604,0.3884045481681824,0.0006096207071095705,32.27379608154297,0.014068201184272766,0.07432660460472107,0.06958802044391632,0.07547532767057419,0.03491700440645218,0.04581480100750923,0.07421459257602692,00:45
80,0.2987879812717438,0.39356014132499695,0.0005750643904320896,32.48826217651367,0.013948824256658554,0.07460470497608185,0.06977582722902298,0.07707970589399338,0.03666991740465164,0.045578423887491226,0.0759027823805809,00:45
81,0.2994866967201233,0.38880839943885803,0.0005434175836853683,32.72521209716797,0.013577891513705254,0.07454080134630203,0.06956974416971207,0.07612109184265137,0.03491518273949623,0.045452915132045746,0.0746307298541069,00:45
82,0.2983780801296234,0.38814789056777954,0.0006430521025322378,32.04594802856445,0.014498455449938774,0.07423724234104156,0.06935812532901764,0.07538693398237228,0.03494010493159294,0.045395802706480026,0.07433123886585236,00:45
83,0.2958431541919708,0.38989946246147156,0.0005465814610943198,32.71512985229492,0.013612528331577778,0.07481177151203156,0.0698215439915657,0.07577203214168549,0.03582501783967018,0.04581264778971672,0.07424391806125641,00:45
84,0.2966039776802063,0.38870176672935486,0.0005519849364645779,32.65538024902344,0.013711696490645409,0.07419377565383911,0.06954875588417053,0.075594961643219,0.03560836613178253,0.04584473371505737,0.07419946044683456,00:45
85,0.29412326216697693,0.3910430371761322,0.000553723715711385,32.642250061035156,0.013549174182116985,0.07443885505199432,0.06986337155103683,0.07609470188617706,0.036307577043771744,0.04619453102350235,0.07459482550621033,00:45
86,0.2932361364364624,0.38953718543052673,0.0005522019928321242,32.65986633300781,0.013687975704669952,0.07483566552400589,0.0699719712138176,0.07591205090284348,0.035336125642061234,0.04556078463792801,0.07423262298107147,00:45
87,0.2912187874317169,0.38876157999038696,0.0005512252100743353,32.66992950439453,0.013559629209339619,0.07416801154613495,0.06951992213726044,0.07594892382621765,0.0357711985707283,0.04534866660833359,0.0744452103972435,00:45
88,0.2877289652824402,0.39577534794807434,0.000584725639782846,32.41413497924805,0.01390162669122219,0.07421916723251343,0.06982313096523285,0.07617423683404922,0.03909978270530701,0.047662802040576935,0.07489462196826935,00:45
89,0.2875213623046875,0.3912837505340576,0.0005626179627142847,32.586456298828125,0.013699773699045181,0.07461918145418167,0.06996344029903412,0.07573112845420837,0.03556215018033981,0.04707659035921097,0.07463148236274719,00:45
90,0.2849809527397156,0.3854646682739258,0.0005568487104028463,32.62457275390625,0.01361115649342537,0.07447285205125809,0.06948967278003693,0.07539337873458862,0.03339521214365959,0.04525762423872948,0.07384476065635681,00:46
91,0.2867746651172638,0.38799726963043213,0.0005572071531787515,32.626670837402344,0.01367131620645523,0.07454251497983932,0.06976392865180969,0.07539801299571991,0.03493008390069008,0.04577396810054779,0.07391750067472458,00:45
92,0.28276145458221436,0.39134353399276733,0.0005824876134283841,32.43987274169922,0.01403233502060175,0.07504052668809891,0.070295050740242,0.07590273767709732,0.03557876870036125,0.04635199159383774,0.07414211332798004,00:45
93,0.28332459926605225,0.38723480701446533,0.0005682173650711775,32.542945861816406,0.013857776299118996,0.07456275820732117,0.06956470757722855,0.07599341124296188,0.033873122185468674,0.04491986706852913,0.0744631364941597,00:46
94,0.28297245502471924,0.39310821890830994,0.0005721448105759919,32.503849029541016,0.013914075680077076,0.07508724182844162,0.07008196413516998,0.07742397487163544,0.034800224006175995,0.04573310539126396,0.07606763392686844,00:47
95,0.2797495722770691,0.3871596157550812,0.0005368290585465729,32.77692413330078,0.013449812307953835,0.07451985031366348,0.06967703998088837,0.07588579505681992,0.03389455005526543,0.045383892953395844,0.07434862852096558,00:47
96,0.27739593386650085,0.38576701283454895,0.0005414864281192422,32.74861145019531,0.013511107303202152,0.0743177980184555,0.06937341392040253,0.07571559399366379,0.03366950899362564,0.045040249824523926,0.07413935661315918,00:47
97,0.278879314661026,0.38975462317466736,0.0005582639132626355,32.61518478393555,0.013688832521438599,0.0745251402258873,0.06964241713285446,0.07624533027410507,0.035178251564502716,0.045776378363370895,0.07469825446605682,00:48
98,0.2772514224052429,0.3878938853740692,0.0005469759926199913,32.69899368286133,0.013532744720578194,0.07423562556505203,0.06936769187450409,0.07549100369215012,0.0354623943567276,0.04584147408604622,0.0739629790186882,00:47
99,0.27492955327033997,0.3872620761394501,0.0005677696317434311,32.53574752807617,0.013917009346187115,0.07456380873918533,0.06959351152181625,0.07570433616638184,0.033891525119543076,0.045396920293569565,0.07419492304325104,00:47
100,0.2775004804134369,0.3915569484233856,0.0006567082600668073,31.93817901611328,0.014787767082452774,0.0752541720867157,0.07032396644353867,0.07647355645895004,0.03439657762646675,0.04556574672460556,0.07475515455007553,00:46
101,0.2747310698032379,0.38734790682792664,0.0005399797228164971,32.7592658996582,0.01351387333124876,0.07489453256130219,0.06980222463607788,0.07609379291534424,0.033473167568445206,0.044860344380140305,0.074709951877594,00:47
102,0.272600919008255,0.3959278464317322,0.0005713949794881046,32.511131286621094,0.013764863833785057,0.07469393312931061,0.07033127546310425,0.07637474685907364,0.03830607235431671,0.047783028334379196,0.07467397302389145,00:47
103,0.2726810574531555,0.38739192485809326,0.0005421672249212861,32.739898681640625,0.013524542562663555,0.07468726485967636,0.06973066180944443,0.07618123292922974,0.03372429683804512,0.04481419920921326,0.07472973316907883,00:47
104,0.2736963927745819,0.3865135610103607,0.0005370306898839772,32.77763366699219,0.013406170532107353,0.07467325031757355,0.06966298818588257,0.07591865211725235,0.03356686234474182,0.044885337352752686,0.07440029829740524,00:47
105,0.26933321356773376,0.3891966938972473,0.0005393350147642195,32.76215362548828,0.013549743220210075,0.07477475702762604,0.06988271325826645,0.07635701447725296,0.03444656729698181,0.045438289642333984,0.07474764436483383,00:47
106,0.2688656151294708,0.38478633761405945,0.0005443963455036283,32.7224006652832,0.01350072305649519,0.07444542646408081,0.06936898827552795,0.07552088052034378,0.03296814486384392,0.044941820204257965,0.07404033839702606,00:47
107,0.2668529748916626,0.38988837599754333,0.0005456496146507561,32.71310043334961,0.013553183525800705,0.07468889653682709,0.06986261159181595,0.07601005584001541,0.0355280302464962,0.04590454325079918,0.07434102147817612,00:46
108,0.26767775416374207,0.39171773195266724,0.0005539087578654289,32.647125244140625,0.013656525872647762,0.07499434053897858,0.07029204815626144,0.07609505206346512,0.03553719446063042,0.04672977328300476,0.07441280037164688,00:46
109,0.26794078946113586,0.3899995982646942,0.000550081196706742,32.67938232421875,0.013561212457716465,0.07451698184013367,0.06998375803232193,0.07577435672283173,0.035457734018564224,0.0465393029153347,0.07416623830795288,00:47
110,0.265228807926178,0.3865062892436981,0.0005824598483741283,32.44804382324219,0.013911752961575985,0.0747625008225441,0.06967967003583908,0.07587119936943054,0.03310579061508179,0.04478127881884575,0.07439406961202621,00:47
111,0.26132306456565857,0.3887774646282196,0.0005474673234857619,32.6995849609375,0.013550177216529846,0.07489186525344849,0.07000232487916946,0.07621224224567413,0.03412687033414841,0.04543764144182205,0.0745563954114914,00:47
112,0.26050981879234314,0.3858778476715088,0.0005661489558406174,32.56078338623047,0.013743964955210686,0.07452160120010376,0.06952793151140213,0.07579424232244492,0.03324748948216438,0.0447976216673851,0.07424496114253998,00:47
113,0.2610396146774292,0.3856549859046936,0.0005443067057058215,32.7269287109375,0.013527712784707546,0.0746503621339798,0.06953756511211395,0.07599225640296936,0.03300245478749275,0.044540900737047195,0.07440375536680222,00:47
114,0.2612619996070862,0.38609716296195984,0.0005548929329961538,32.64432907104492,0.013669271022081375,0.07467368990182877,0.06959497928619385,0.07574106007814407,0.033171020448207855,0.044863127171993256,0.07438404113054276,00:46
115,0.25903084874153137,0.38568300008773804,0.0005352789303287864,32.787513732910156,0.013355436734855175,0.074674092233181,0.06968394666910172,0.07581809908151627,0.03306583687663078,0.04479043930768967,0.07429519295692444,00:47
116,0.25989219546318054,0.38901323080062866,0.0005744268419221044,32.49585723876953,0.013985597528517246,0.07495947182178497,0.07007938623428345,0.07575181126594543,0.03390529006719589,0.04612519219517708,0.0742063820362091,00:47
117,0.2604840397834778,0.386139839887619,0.0005646267673000693,32.5770149230957,0.0137190455570817,0.0746997743844986,0.06964241713285446,0.07586560398340225,0.033249761909246445,0.044641003012657166,0.07432219386100769,00:47
118,0.256181538105011,0.3859379291534424,0.0005543454317376018,32.64866638183594,0.013662425801157951,0.07472383230924606,0.069639652967453,0.07591556012630463,0.032933011651039124,0.04475594684481621,0.07430747151374817,00:47
119,0.2549682557582855,0.3875215947628021,0.000558652391191572,32.6212272644043,0.01364136952906847,0.0747847780585289,0.06969822198152542,0.07629135251045227,0.033715490251779556,0.0447479672729969,0.07464244216680527,00:47
120,0.25620296597480774,0.38743236660957336,0.0005415939958766103,32.7398681640625,0.013449552468955517,0.07490614056587219,0.06986343860626221,0.07633776217699051,0.033419158309698105,0.04476169869303703,0.0746946632862091,00:47
121,0.2534463405609131,0.38822993636131287,0.0005471290205605328,32.707244873046875,0.013485117815434933,0.07478822022676468,0.06978888064622879,0.07584972679615021,0.03432392701506615,0.04556196182966232,0.0744321420788765,00:46
122,0.25195926427841187,0.38785791397094727,0.000537276326213032,32.7807502746582,0.013408716768026352,0.07473357021808624,0.0698937475681305,0.07610512524843216,0.03404292091727257,0.0453484021127224,0.07432549446821213,00:47
123,0.2512979507446289,0.3855345547199249,0.0005411925376392901,32.750274658203125,0.013428913429379463,0.07455504685640335,0.06960846483707428,0.07576384395360947,0.03318839520215988,0.04497077688574791,0.0740191712975502,00:47
124,0.2530718445777893,0.38877779245376587,0.0005481624393723905,32.69338607788086,0.013587669469416142,0.0747004821896553,0.06978806853294373,0.07655223459005356,0.0341327078640461,0.045096609741449356,0.07492004334926605,00:47
125,0.24914513528347015,0.38545483350753784,0.0005546059692278504,32.64996337890625,0.013582405634224415,0.07461126893758774,0.06959916651248932,0.0757940262556076,0.032957613468170166,0.04469776898622513,0.07421255856752396,00:47
126,0.2491808980703354,0.3875506818294525,0.0005480805411934853,32.696434020996094,0.01359917689114809,0.07487200200557709,0.06986751407384872,0.07635073363780975,0.033333078026771545,0.04492226243019104,0.07460592687129974,00:47
127,0.24904488027095795,0.38772621750831604,0.0005496501107700169,32.681640625,0.013535773381590843,0.07487286627292633,0.06992117315530777,0.07608083635568619,0.033444881439208984,0.045454781502485275,0.0744159147143364,00:47
128,0.2466193437576294,0.38716626167297363,0.0005445345886982977,32.72421646118164,0.013509117066860199,0.07477929443120956,0.06979351490736008,0.07596763968467712,0.033561285585165024,0.04530554637312889,0.07424986362457275,00:47
129,0.2457086592912674,0.3870256543159485,0.0005467263981699944,32.71003341674805,0.01346506830304861,0.07467921823263168,0.06982854008674622,0.07599008828401566,0.033540572971105576,0.045224882662296295,0.07429733127355576,00:47
130,0.24356065690517426,0.38690486550331116,0.0005445746937766671,32.72539138793945,0.013530723750591278,0.07490041851997375,0.06989439576864243,0.07611296325922012,0.033027179539203644,0.04499279707670212,0.07444636523723602,00:46
131,0.24633587896823883,0.3889310956001282,0.0005463919369503856,32.70902633666992,0.013530034571886063,0.07477296143770218,0.06998009979724884,0.0763622373342514,0.034077517688274384,0.04555301368236542,0.07465518265962601,00:46
